1	3.072008371
2	2.594571352
3	2.674443722
4	2.674951553
5	2.586791992
6	2.897050858
7	3.207680225
8	2.957148552
9	2.871123552
10	2.949436426
11	2.884938002
12	2.601874590
13	3.014548063
14	2.695045233
15	2.751144171
16	2.702315569
17	2.558680773
18	2.565636396
19	2.574454308
20	2.671669245
21	2.539361477
22	2.428967476
23	2.707857132
24	2.468731642
25	2.442452192
26	1.324126244
27	1.346150637
28	1.563203454
29	1.372099757
30	1.376606703
31	1.282087922
32	1.474063039
33	1.580959439
34	1.794178605
35	1.661049962
36	1.711286068
37	1.762035608
38	1.851558208
39	1.850669146
40	1.865077257
41	1.908244014
42	2.040772438
43	2.055926800
44	1.877104163
45	1.859384537
46	1.872733593
47	2.051233292
48	2.356224775
49	2.247782469
50	2.511443138
51	2.472172737
52	2.447914362
53	2.404903412
54	2.324189901
55	2.006978273
56	2.339417696
57	2.024684429
58	2.280379772
59	2.410650969
60	2.389977694
61	2.756214380
62	2.297011614
63	2.403092384
64	2.342649698
65	2.047604799
66	2.450375557
67	2.216074228
68	2.426291943
69	2.774228334
70	2.370835543
71	2.655207634
72	2.698820353
73	2.577088594
74	2.445700407
75	1.974203110
76	2.769916058
77	2.558916092
78	2.291419029
79	2.274288416
80	2.487749577
81	2.368474960
82	2.654736996
83	2.959683418
84	2.343180656
85	2.475241661
86	2.288940907
87	2.448725224
88	2.480753660
89	2.370177746
90	2.838916063
91	2.320250511
92	2.472385883
93	2.435824394
94	2.367761374
95	2.412411213
96	2.312441826
97	2.499812126
98	2.524283886
99	2.707875013
100	2.537451267
101	2.987539768
102	2.532183647
103	2.435885191
104	2.552380562
105	2.438856602
106	2.433015108
107	2.938494921
108	2.810472488
109	2.548546553
110	2.600918055
111	2.414647818
112	2.511937618
113	2.443231344
114	2.691171408
115	2.996853590
116	2.627298117
117	2.838072538
118	2.678221226
119	2.851455450
120	2.546902418
121	2.510502577
122	2.494282246
123	2.718570232
124	2.471218348
125	2.842096567
126	3.069200754
127	2.553614616
128	2.693543196
129	2.988027811
130	2.960060835
131	3.132706642
132	2.944595575
133	2.721582890
134	2.646163464
135	2.582690239
136	2.521204710
137	2.853701591
138	2.597232819
139	2.557027102
140	2.459855556
141	2.633913994
142	2.962129831
143	2.338725090
144	2.704379082
145	2.710514545
146	2.681175232
147	2.619557858
148	2.740255356
149	2.663590193
150	2.882012367
151	2.830591440
152	2.620342255
153	2.672094107
154	2.645148039
155	2.365887642
156	2.705466747
157	2.614775181
158	2.614633799
159	2.850420475
160	2.963302612
161	2.901912928
162	2.960662603
163	3.021328688
164	2.228150129
165	2.720436573
166	2.751551390
167	2.900919199
168	2.867457628
169	2.422483444
170	2.935208321
171	2.835754395
172	2.678824186
173	2.537128448
174	2.591090679
175	2.754472494
176	2.447274208
177	2.782383442
178	2.588203192
179	2.597479820
180	2.396872044
181	2.791266441
182	2.789508104
183	2.515846491
184	2.534965277
185	2.860536098
186	2.911949158
187	2.483280182
188	3.211652994
189	2.735293388
190	2.746802568
191	2.869022369
192	3.236557961
193	2.764422417
194	2.476174355
195	2.602139711
196	2.644785881
197	2.952662230
198	2.793625832
199	2.667225838
200	2.691010952
201	2.757465601
202	2.731023312
203	2.594677210
204	2.777979851
205	2.741731405
