1	1.847786069
2	1.618033051
3	1.626528621
4	1.598917603
5	1.568362832
6	1.878519535
7	1.823778033
8	1.888430476
9	1.974878907
10	1.597241163
11	1.695756793
12	1.659982681
13	1.748089790
14	1.917700410
15	1.654994011
16	1.757129908
17	1.822531223
18	1.593523860
19	1.581657052
20	1.856206894
21	1.686265111
22	1.824591398
23	1.618855000
24	1.617784977
25	1.776310921
26	1.848459601
27	1.709890842
28	1.820828438
29	1.970520973
30	1.903304100
31	1.833139062
32	1.732760549
33	1.872145414
34	1.802496791
35	1.749214649
36	1.686876655
37	1.778290391
38	1.641219378
39	1.565369606
40	1.693149924
41	1.802934766
42	1.785382152
43	1.600267768
44	1.804035783
45	1.854472160
46	1.788244009
47	1.715946078
48	1.726636529
49	1.727605700
50	1.818949819
51	1.165531158
52	1.300955176
53	1.282757878
54	1.209285855
55	1.251295924
56	1.343319058
57	1.242679715
58	1.415196776
59	1.433563471
60	1.300306320
61	1.518372655
62	1.480309606
63	1.402744770
64	1.374044895
65	1.421426535
66	1.564344168
67	1.504567385
68	1.724897265
69	1.466484547
70	1.461619854
71	1.639729977
72	1.619670272
73	1.806226611
74	1.723009586
75	1.614149690
76	1.633809090
77	1.791514754
78	1.673775911
79	1.468714833
80	1.610776782
81	1.662814736
82	1.648165226
83	1.713158846
84	1.528459907
85	1.677752972
86	1.573149562
87	1.943433404
88	1.837944150
89	1.942403913
90	1.763536453
91	1.638575912
92	1.670095444
93	1.525842786
94	1.668567538
95	1.658332705
96	1.641114712
97	1.812048316
98	1.776224017
99	1.523586631
100	1.871046901
101	1.693543077
102	1.855771542
103	1.783311725
104	1.700476646
105	1.651392460
106	1.511613965
107	1.741176724
108	1.755711794
109	1.643783689
110	1.741360068
111	1.932739973
112	1.649945617
113	1.718868613
114	1.900720596
115	1.669262648
116	1.554602981
117	1.656452775
118	1.544179797
119	1.532695413
120	1.794428825
121	1.635166645
122	1.808273673
123	1.685716033
124	1.722155333
125	1.639016032
126	1.728996158
127	1.555815220
128	1.638863444
129	1.765149713
130	1.797740459
131	1.773428440
132	1.499201775
133	1.609000087
134	1.713829875
135	1.637783289
136	1.791478634
137	1.624684811
138	1.689842463
139	1.669430733
140	1.638280153
141	1.620928764
142	1.713089585
143	1.872426987
144	1.777486920
145	1.729336739
146	1.847775936
147	1.903814673
148	1.558563113
149	1.685165524
150	1.612429976
151	1.698873281
152	1.799140811
153	1.611399770
154	1.623263121
155	1.645371199
156	1.548497558
157	1.677230239
158	1.734362841
159	1.651010752
160	1.740528226
161	1.675526857
162	1.718822837
163	1.801394582
164	1.775497794
165	1.612129331
166	1.867912054
167	1.856098056
168	1.697289824
169	1.676955938
170	1.979202867
171	1.822760940
172	1.699194074
173	1.702086926
174	1.780565500
175	1.799651146
176	1.869322062
